node,value
0,0.19178345171818006
1,0.1974308300395257
2,0.1865546218487395
3,0.18859731923730413
4,0.20803831736776343
5,0.19349215572341663
6,0.20251368335698358
7,0.18544644514572117
8,0.1946609508963367
9,0.1956521739130435
10,0.18974358974358974
11,0.19504099960952753
12,0.18130671506352086
13,0.18357221609702315
14,0.18384247331615752
15,0.18180163785259326
16,0.17823371989295272
17,0.17845659163987138
18,0.1795470884255931
19,0.18160334484639157
20,0.19394292370413513
21,0.18472633136094674
22,0.18330275229357798
23,0.18700861100711344
24,0.19924212205823694
25,0.20271915584415584
26,0.1923743500866551
27,0.18778195488721805
28,0.20161453077699293
29,0.20153318539439177
30,0.19711917916337807
31,0.18834841628959276
32,0.18662432280963945
33,0.1940182559720334
34,0.1932301740812379
35,0.1951171875
36,0.18697361033127458
37,0.18651979088872292
38,0.2014519056261343
39,0.19793936992272637
40,0.19006849315068494
41,0.19379243452958292
42,0.19817496528466574
43,0.2049651210504719
44,0.1953461087211576
45,0.1880293619424054
46,0.19876641464385197
47,0.19119617224880384
48,0.19137931034482758
49,0.19043080442241708
50,0.19661483959850423
51,0.20337947882736157
52,0.19580556644453156
53,0.196113074204947
54,0.20996216897856243
55,0.20816836841008543
56,0.2102715217848874
57,0.2032553407934893
58,0.1995605273671594
59,0.2084289588983935
60,0.19696372239747634
61,0.20454545454545456
62,0.19356713815152102
63,0.19829297340214372
64,0.20773549594510293
65,0.19572884012539185
66,0.19669226225634967
67,0.19669226225634967
68,0.20292504570383912
69,0.20404411764705882
70,0.19805709754163361
71,0.19770433405897486
72,0.20161453077699293
73,0.20375280440546603
74,0.1941313641663428
75,0.19167306216423638
76,0.19259687680740312
77,0.20631970260223048
78,0.1955755677368833
79,0.1931554524361949
80,0.19735282497036744
81,0.2009251810136766
82,0.19782178217821783
83,0.19515530377026763
84,0.18877551020408162
85,0.18891830559757944
86,0.1921153846153846
87,0.18551532033426185
88,0.18849056603773584
89,0.19252264405473116
90,0.19569049951028403
91,0.19669226225634967
92,0.18721889055472263
93,0.19715808170515098
94,0.193717277486911
95,0.19936140490919976
96,0.19439579684763572
97,0.19285714285714287
98,0.20255474452554745
