node,value
0,0.09009009009009009
1,0.10010010010010009
2,0.1021021021021021
3,0.08808808808808809
4,0.1011011011011011
5,0.10010010010010009
6,0.0990990990990991
7,0.1031031031031031
8,0.09309309309309309
9,0.10710710710710711
10,0.1061061061061061
11,0.07807807807807808
12,0.08608608608608609
13,0.10710710710710711
14,0.10810810810810811
15,0.09009009009009009
16,0.11711711711711711
17,0.11211211211211211
18,0.08808808808808809
19,0.1021021021021021
20,0.0990990990990991
21,0.10810810810810811
22,0.1111111111111111
23,0.11011011011011011
24,0.0970970970970971
25,0.10510510510510511
26,0.07607607607607608
27,0.1111111111111111
28,0.09509509509509509
29,0.0960960960960961
30,0.0980980980980981
31,0.1021021021021021
32,0.0980980980980981
33,0.09509509509509509
34,0.0920920920920921
35,0.09509509509509509
36,0.0890890890890891
37,0.07407407407407407
38,0.1021021021021021
39,0.10810810810810811
40,0.0920920920920921
41,0.13013013013013014
42,0.1091091091091091
43,0.1031031031031031
44,0.11511511511511512
45,0.0920920920920921
46,0.1031031031031031
47,0.0960960960960961
48,0.10810810810810811
49,0.1031031031031031
50,0.09109109109109109
51,0.11011011011011011
52,0.0970970970970971
53,0.1091091091091091
54,0.0940940940940941
55,0.0980980980980981
56,0.0970970970970971
57,0.0920920920920921
58,0.11211211211211211
59,0.11411411411411411
60,0.1041041041041041
61,0.1031031031031031
62,0.1031031031031031
63,0.10510510510510511
64,0.1011011011011011
65,0.10710710710710711
66,0.10010010010010009
67,0.1111111111111111
68,0.09009009009009009
69,0.1041041041041041
70,0.11411411411411411
71,0.0920920920920921
72,0.0990990990990991
73,0.11811811811811812
74,0.0990990990990991
75,0.11411411411411411
76,0.0970970970970971
77,0.10710710710710711
78,0.10710710710710711
79,0.0970970970970971
80,0.0980980980980981
81,0.08808808808808809
82,0.09509509509509509
83,0.1061061061061061
84,0.09109109109109109
85,0.09109109109109109
86,0.08608608608608609
87,0.0960960960960961
88,0.12512512512512514
89,0.10510510510510511
90,0.09009009009009009
91,0.12012012012012012
92,0.08608608608608609
93,0.10810810810810811
94,0.10710710710710711
95,0.07907907907907907
96,0.1031031031031031
97,0.09009009009009009
98,0.09009009009009009
99,0.09509509509509509
100,0.0940940940940941
101,0.11311311311311312
102,0.09109109109109109
103,0.1061061061061061
104,0.10010010010010009
105,0.10010010010010009
106,0.0980980980980981
107,0.11011011011011011
108,0.10010010010010009
109,0.0920920920920921
110,0.12212212212212212
111,0.11011011011011011
112,0.11411411411411411
113,0.0970970970970971
114,0.1031031031031031
115,0.08508508508508508
116,0.1021021021021021
117,0.10810810810810811
118,0.10010010010010009
119,0.08808808808808809
120,0.10510510510510511
121,0.09109109109109109
122,0.09309309309309309
123,0.1031031031031031
124,0.09109109109109109
125,0.11511511511511512
126,0.1031031031031031
127,0.0890890890890891
128,0.10010010010010009
129,0.10710710710710711
130,0.1031031031031031
131,0.09509509509509509
132,0.09109109109109109
133,0.1091091091091091
134,0.1061061061061061
135,0.08308308308308308
136,0.0940940940940941
137,0.0920920920920921
138,0.0960960960960961
139,0.0960960960960961
140,0.08708708708708708
141,0.08808808808808809
142,0.11011011011011011
143,0.0960960960960961
144,0.09009009009009009
145,0.1021021021021021
146,0.1041041041041041
147,0.09109109109109109
148,0.10010010010010009
149,0.10710710710710711
150,0.09009009009009009
151,0.1111111111111111
152,0.11411411411411411
153,0.08708708708708708
154,0.1031031031031031
155,0.09309309309309309
156,0.10710710710710711
157,0.0980980980980981
158,0.0890890890890891
159,0.11211211211211211
160,0.0980980980980981
161,0.1041041041041041
162,0.11211211211211211
163,0.10510510510510511
164,0.0960960960960961
165,0.09309309309309309
166,0.1031031031031031
167,0.0960960960960961
168,0.10810810810810811
169,0.10510510510510511
170,0.1031031031031031
171,0.08108108108108109
172,0.08208208208208208
173,0.1091091091091091
174,0.10010010010010009
175,0.10510510510510511
176,0.11411411411411411
177,0.0990990990990991
178,0.1031031031031031
179,0.11011011011011011
180,0.11311311311311312
181,0.0890890890890891
182,0.1011011011011011
183,0.10510510510510511
184,0.0990990990990991
185,0.08808808808808809
186,0.1091091091091091
187,0.1111111111111111
188,0.10710710710710711
189,0.10510510510510511
190,0.09509509509509509
191,0.0980980980980981
192,0.0940940940940941
193,0.10710710710710711
194,0.08308308308308308
195,0.08408408408408408
196,0.0970970970970971
197,0.0980980980980981
198,0.1021021021021021
199,0.1041041041041041
200,0.10710710710710711
201,0.0970970970970971
202,0.0920920920920921
203,0.0970970970970971
204,0.10810810810810811
205,0.09309309309309309
206,0.0980980980980981
207,0.1031031031031031
208,0.0990990990990991
209,0.0920920920920921
210,0.09509509509509509
211,0.10510510510510511
212,0.10710710710710711
213,0.1011011011011011
214,0.10710710710710711
215,0.1091091091091091
216,0.12012012012012012
217,0.09309309309309309
218,0.1021021021021021
219,0.0960960960960961
220,0.09509509509509509
221,0.1011011011011011
222,0.08708708708708708
223,0.1031031031031031
224,0.08408408408408408
225,0.11211211211211211
226,0.0960960960960961
227,0.11311311311311312
228,0.0990990990990991
229,0.0990990990990991
230,0.08508508508508508
231,0.09509509509509509
232,0.10010010010010009
233,0.0960960960960961
234,0.08008008008008008
235,0.11611611611611611
236,0.08708708708708708
237,0.1061061061061061
238,0.11611611611611611
239,0.09309309309309309
240,0.10510510510510511
241,0.08008008008008008
242,0.12112112112112113
243,0.0980980980980981
244,0.1031031031031031
245,0.1061061061061061
246,0.09309309309309309
247,0.1061061061061061
248,0.1021021021021021
249,0.0980980980980981
250,0.0920920920920921
251,0.08408408408408408
252,0.08808808808808809
253,0.10510510510510511
254,0.09509509509509509
255,0.10010010010010009
256,0.11411411411411411
257,0.11011011011011011
258,0.09509509509509509
259,0.1111111111111111
260,0.09009009009009009
261,0.08408408408408408
262,0.08708708708708708
263,0.09309309309309309
264,0.1091091091091091
265,0.09009009009009009
266,0.09509509509509509
267,0.1021021021021021
268,0.11311311311311312
269,0.1061061061061061
270,0.0940940940940941
271,0.11211211211211211
272,0.1021021021021021
273,0.08708708708708708
274,0.11311311311311312
275,0.11611611611611611
276,0.08008008008008008
277,0.09509509509509509
278,0.11211211211211211
279,0.1091091091091091
280,0.0980980980980981
281,0.09109109109109109
282,0.0940940940940941
283,0.10510510510510511
284,0.1021021021021021
285,0.0990990990990991
286,0.10810810810810811
287,0.10810810810810811
288,0.09309309309309309
289,0.0980980980980981
290,0.09009009009009009
291,0.11011011011011011
292,0.10510510510510511
293,0.09009009009009009
294,0.1031031031031031
295,0.0920920920920921
296,0.07707707707707707
297,0.0940940940940941
298,0.1011011011011011
299,0.0890890890890891
300,0.07707707707707707
301,0.10010010010010009
302,0.11211211211211211
303,0.1021021021021021
304,0.10710710710710711
305,0.11211211211211211
306,0.09009009009009009
307,0.09309309309309309
308,0.0920920920920921
309,0.09509509509509509
310,0.0980980980980981
311,0.09509509509509509
312,0.08608608608608609
313,0.0980980980980981
314,0.11711711711711711
315,0.10510510510510511
316,0.1041041041041041
317,0.11011011011011011
318,0.08008008008008008
319,0.1061061061061061
320,0.10510510510510511
321,0.10010010010010009
322,0.1041041041041041
323,0.0920920920920921
324,0.11511511511511512
325,0.0960960960960961
326,0.11911911911911911
327,0.11711711711711711
328,0.1031031031031031
329,0.1111111111111111
330,0.1041041041041041
331,0.1041041041041041
332,0.07907907907907907
333,0.0980980980980981
334,0.0960960960960961
335,0.11411411411411411
336,0.10510510510510511
337,0.1061061061061061
338,0.1091091091091091
339,0.0960960960960961
340,0.10710710710710711
341,0.1091091091091091
342,0.0960960960960961
343,0.13013013013013014
344,0.1091091091091091
345,0.1021021021021021
346,0.10010010010010009
347,0.12212212212212212
348,0.1031031031031031
349,0.08808808808808809
350,0.0920920920920921
351,0.1111111111111111
352,0.0890890890890891
353,0.0890890890890891
354,0.09309309309309309
355,0.07807807807807808
356,0.11311311311311312
357,0.09309309309309309
358,0.1061061061061061
359,0.0960960960960961
360,0.0940940940940941
361,0.09509509509509509
362,0.0990990990990991
363,0.0980980980980981
364,0.1011011011011011
365,0.10810810810810811
366,0.10010010010010009
367,0.1011011011011011
368,0.1021021021021021
369,0.12012012012012012
370,0.09309309309309309
371,0.08008008008008008
372,0.1061061061061061
373,0.09309309309309309
374,0.0920920920920921
375,0.0980980980980981
376,0.1091091091091091
377,0.0980980980980981
378,0.1061061061061061
379,0.1021021021021021
380,0.0980980980980981
381,0.0970970970970971
382,0.12512512512512514
383,0.08508508508508508
384,0.0960960960960961
385,0.11211211211211211
386,0.09509509509509509
