node,value
0,0.5235849056603774
1,0.5263435194942044
2,0.5268987341772152
3,0.5227629513343799
4,0.5266209804955192
5,0.5263435194942044
6,0.5260663507109005
7,0.5271767810026385
8,0.5244094488188976
9,0.5282919090428345
10,0.5280126849894292
11,0.5203125
12,0.522489539748954
13,0.5282919090428345
14,0.5285714285714286
15,0.5235849056603774
16,0.5311004784688995
17,0.5296924708377518
18,0.5230366492146596
19,0.5268987341772152
20,0.5260663507109005
21,0.5285714285714286
22,0.5294117647058824
23,0.5291313559322034
24,0.5255128879537085
25,0.5277337559429477
26,0.5197710718002081
27,0.5294117647058824
28,0.5249605885444035
29,0.5252365930599369
30,0.5257894736842105
31,0.5268987341772152
32,0.5257894736842105
33,0.5249605885444035
34,0.5241343126967472
35,0.5249605885444035
36,0.5233106338397067
37,0.518961038961039
38,0.5268987341772152
39,0.5285714285714286
40,0.5241343126967472
41,0.534796573875803
42,0.5288512440444679
43,0.5271767810026385
44,0.5305363781200212
45,0.5241343126967472
46,0.5271767810026385
47,0.5252365930599369
48,0.5285714285714286
49,0.5271767810026385
50,0.523859465128474
51,0.5291313559322034
52,0.5255128879537085
53,0.5288512440444679
54,0.5246848739495799
55,0.5257894736842105
56,0.5255128879537085
57,0.523859465128474
58,0.5296924708377518
59,0.5302547770700637
60,0.5274551214361141
61,0.5271767810026385
62,0.5271767810026385
63,0.5277337559429477
64,0.5266209804955192
65,0.5282919090428345
66,0.5263435194942044
67,0.5294117647058824
68,0.5235849056603774
69,0.5274551214361141
70,0.5302547770700637
71,0.5241343126967472
72,0.5260663507109005
73,0.5313829787234042
74,0.5260663507109005
75,0.5302547770700637
76,0.5252365930599369
77,0.5282919090428345
78,0.5282919090428345
79,0.5255128879537085
80,0.5257894736842105
81,0.5230366492146596
82,0.5249605885444035
83,0.5280126849894292
84,0.523859465128474
85,0.523859465128474
86,0.522489539748954
87,0.5252365930599369
88,0.5333689268553123
89,0.5277337559429477
90,0.5235849056603774
91,0.5319488817891374
92,0.522489539748954
93,0.5285714285714286
94,0.5282919090428345
95,0.5205836373110996
96,0.5271767810026385
97,0.5235849056603774
98,0.5235849056603774
99,0.5249605885444035
100,0.5246848739495799
101,0.529973474801061
102,0.523859465128474
103,0.5280126849894292
104,0.5263435194942044
105,0.5263435194942044
106,0.5257894736842105
107,0.5291313559322034
108,0.5263435194942044
109,0.5241343126967472
110,0.5325159914712153
111,0.5291313559322034
112,0.5302547770700637
113,0.5255128879537085
114,0.5271767810026385
115,0.5219435736677116
116,0.5268987341772152
117,0.5285714285714286
118,0.5263435194942044
119,0.5230366492146596
120,0.5277337559429477
121,0.523859465128474
122,0.5244094488188976
123,0.5271767810026385
124,0.523859465128474
125,0.5305363781200212
126,0.5271767810026385
127,0.5233106338397067
128,0.5263435194942044
129,0.5282919090428345
130,0.5271767810026385
131,0.5249605885444035
132,0.523859465128474
133,0.5288512440444679
134,0.5280126849894292
135,0.5216710182767624
136,0.5246848739495799
137,0.5241343126967472
138,0.5252365930599369
139,0.5252365930599369
140,0.5227629513343799
141,0.5230366492146596
142,0.5291313559322034
143,0.5249605885444035
144,0.5235849056603774
145,0.5268987341772152
146,0.5274551214361141
147,0.523859465128474
148,0.5263435194942044
149,0.5282919090428345
150,0.5235849056603774
151,0.5294117647058824
152,0.529973474801061
153,0.5227629513343799
154,0.5271767810026385
155,0.5244094488188976
156,0.5282919090428345
157,0.5257894736842105
158,0.5233106338397067
159,0.5296924708377518
160,0.5257894736842105
161,0.5274551214361141
162,0.5296924708377518
163,0.5274551214361141
164,0.5252365930599369
165,0.5244094488188976
166,0.5271767810026385
167,0.5252365930599369
168,0.5285714285714286
169,0.5277337559429477
170,0.5271767810026385
171,0.5211267605633803
172,0.5213987473903967
173,0.5288512440444679
174,0.5263435194942044
175,0.5277337559429477
176,0.5302547770700637
177,0.5260663507109005
178,0.5271767810026385
179,0.5291313559322034
180,0.529973474801061
181,0.5233106338397067
182,0.5266209804955192
183,0.5277337559429477
184,0.5260663507109005
185,0.5230366492146596
186,0.5288512440444679
187,0.5294117647058824
188,0.5282919090428345
189,0.5277337559429477
190,0.5249605885444035
191,0.5257894736842105
192,0.5246848739495799
193,0.5282919090428345
194,0.5216710182767624
195,0.5216710182767624
196,0.5255128879537085
197,0.5257894736842105
198,0.5268987341772152
199,0.5274551214361141
200,0.5282919090428345
201,0.5255128879537085
202,0.5241343126967472
203,0.5255128879537085
204,0.5285714285714286
205,0.5244094488188976
206,0.5257894736842105
207,0.5271767810026385
208,0.5260663507109005
209,0.523859465128474
210,0.5249605885444035
211,0.5277337559429477
212,0.5282919090428345
213,0.5266209804955192
214,0.5282919090428345
215,0.5288512440444679
216,0.5319488817891374
217,0.5244094488188976
218,0.5268987341772152
219,0.5252365930599369
220,0.5249605885444035
221,0.5266209804955192
222,0.5227629513343799
223,0.5271767810026385
224,0.5219435736677116
225,0.5296924708377518
226,0.5252365930599369
227,0.529973474801061
228,0.5260663507109005
229,0.5260663507109005
