node,value
0,0.05205205205205205
1,0.031031031031031032
2,0.004004004004004004
3,0.05105105105105105
4,0.09309309309309309
5,0.08208208208208208
6,0.08808808808808809
7,0.07707707707707707
8,0.04004004004004004
9,0.03303303303303303
10,0.04504504504504504
11,0.014014014014014014
12,0.05905905905905906
13,0.017017017017017015
14,0.023023023023023025
15,0.014014014014014014
16,0.029029029029029027
17,0.006006006006006006
18,0.017017017017017015
19,0.013013013013013013
20,0.018018018018018018
21,0.013013013013013013
22,0.037037037037037035
23,0.016016016016016016
24,0.006006006006006006
25,0.028028028028028028
26,0.024024024024024024
27,0.014014014014014014
28,0.015015015015015015
29,0.017017017017017015
30,0.02002002002002002
31,0.014014014014014014
32,0.012012012012012012
33,0.018018018018018018
34,0.03803803803803804
35,0.006006006006006006
36,0.008008008008008008
37,0.011011011011011011
38,0.012012012012012012
39,0.008008008008008008
40,0.005005005005005005
41,0.01901901901901902
42,0.012012012012012012
43,0.014014014014014014
44,0.007007007007007007
45,0.025025025025025023
46,0.015015015015015015
47,0.017017017017017015
48,0.011011011011011011
49,0.013013013013013013
50,0.016016016016016016
51,0.015015015015015015
52,0.007007007007007007
53,0.01001001001001001
54,0.012012012012012012
55,0.007007007007007007
56,0.03803803803803804
57,0.005005005005005005
58,0.018018018018018018
59,0.01001001001001001
60,0.012012012012012012
61,0.01001001001001001
62,0.008008008008008008
63,0.003003003003003003
64,0.017017017017017015
65,0.008008008008008008
66,0.009009009009009009
67,0.006006006006006006
68,0.008008008008008008
69,0.013013013013013013
70,0.015015015015015015
71,0.024024024024024024
72,0.004004004004004004
73,0.013013013013013013
74,0.013013013013013013
75,0.007007007007007007
76,0.016016016016016016
77,0.012012012012012012
78,0.015015015015015015
79,0.009009009009009009
80,0.015015015015015015
81,0.02702702702702703
82,0.005005005005005005
83,0.004004004004004004
84,0.011011011011011011
85,0.016016016016016016
86,0.005005005005005005
87,0.006006006006006006
88,0.01001001001001001
89,0.006006006006006006
90,0.003003003003003003
91,0.016016016016016016
92,0.008008008008008008
93,0.011011011011011011
94,0.014014014014014014
95,0.024024024024024024
96,0.009009009009009009
97,0.013013013013013013
98,0.012012012012012012
99,0.014014014014014014
100,0.009009009009009009
101,0.01001001001001001
102,0.015015015015015015
103,0.013013013013013013
104,0.007007007007007007
105,0.012012012012012012
106,0.014014014014014014
107,0.01001001001001001
108,0.012012012012012012
109,0.004004004004004004
110,0.01001001001001001
111,0.004004004004004004
112,0.01001001001001001
113,0.018018018018018018
