node,value
0,0.019853650226375703
1,0.021780016948997016
2,0.018502533332610264
3,0.019220938163732226
4,0.02583135888767181
5,0.021586979799858734
6,0.0249130154249559
7,0.019774580414129623
8,0.023905458357348395
9,0.02156685174054404
10,0.022461184719002464
11,0.02760400375818635
12,0.019761768178567927
13,0.022582631305459445
14,0.021942649985021913
15,0.02299225385740049
16,0.021215788245777877
17,0.02295206119638771
18,0.02345355174924226
19,0.023975065120642923
20,0.02603990143153366
21,0.024703081075565892
22,0.024916376447358977
23,0.025323227834273234
24,0.028366141201002535
25,0.027117096471660457
26,0.025891401856176128
27,0.023581203901613727
28,0.027463985820514545
29,0.027080472293402137
30,0.025257721494813166
31,0.027431294456198803
32,0.02620040734844917
33,0.02973547362758304
34,0.030604868557175896
35,0.0334362436145658
36,0.032100892336843795
37,0.032923988318775146
38,0.03752686994768029
39,0.037105453238561424
40,0.032438016452293654
41,0.03649087051496478
42,0.03655931306039341
43,0.040525989398831334
44,0.03975927013333
45,0.03797158363181382
46,0.04127637156732951
47,0.03571444523746099
48,0.03917914870881357
49,0.039160040736493054
50,0.04202446924216549
51,0.041842615304835074
52,0.03861423757961911
53,0.03842307390483929
54,0.040314084674887736
55,0.03866546861265964
56,0.03757434100456337
57,0.036714535517143626
58,0.03359446698687816
59,0.029134913472971997
60,0.028386608266283444
61,0.03299458407173939
62,0.027373786733900184
63,0.029382047843301267
64,0.029002365348196127
65,0.029554713933782884
66,0.029542958803253045
67,0.027025375024008483
68,0.029850955122095842
69,0.03190487826957854
70,0.03273934483417765
71,0.028256245523022805
72,0.03408201713837092
73,0.03185807371855864
74,0.029011370632929953
75,0.03176420320680452
76,0.02928114016988307
77,0.035014193492303204
78,0.03290703569781509
79,0.03316976034888284
80,0.034177158580929325
81,0.03706059891813641
82,0.03384758883575801
83,0.03684327123460418
84,0.03477165312530033
85,0.032241605185684086
86,0.03572158829170865
87,0.03260669044731551
88,0.03623928656598237
89,0.03893353816295277
90,0.03928904333657691
91,0.038592522903027615
92,0.03636440902341047
93,0.04028497973579283
94,0.03600434329691142
95,0.03746624992621345
96,0.03436400893282348
97,0.03313110612557184
98,0.03312054520776518
99,0.03173235357120042
100,0.03124041858844356
101,0.028791085659850533
102,0.02491980427870606
