node,value
0,0.0009156742243554765
1,0.0010008417893985137
2,0.0010166585995640236
3,0.0009004792462693426
4,0.0010078379611714286
5,0.000998362679251616
6,0.0009909244146425915
7,0.0010257366215759096
8,0.0009417836177269545
9,0.0010582996403762028
10,0.0010527748850524797
11,0.00081458734368287
12,0.000880603801516494
13,0.0010606969889848047
14,0.0010699908781403628
15,0.000914829210832967
16,0.0011466498879956252
17,0.0011048281561672894
18,0.0008972339384106115
19,0.0010187781066579049
20,0.000994752720806236
21,0.001071062674754244
22,0.0010969938774651527
23,0.00108555573661659
24,0.000972753503371471
25,0.0010413752879545844
26,0.0007980036043574211
27,0.0010913567824092927
28,0.000959413324481647
29,0.0009716712589711062
30,0.0009844370851407954
31,0.0010179351779953689
32,0.000983656409275624
33,0.0009599508433701764
34,0.0009336022150128334
35,0.0009568994703687847
36,0.0009082797371753317
37,0.0007811936714326221
38,0.0010190690353143546
39,0.0010692374374671326
40,0.000934062515783735
41,0.0012555108524326983
42,0.0010783789640042573
43,0.001026959805340996
44,0.00112824549825554
45,0.0009346958644598862
46,0.00102702936860062
47,0.0009663320072968945
48,0.0010699714021409088
49,0.0010286006723902394
50,0.00092491252666201
51,0.0010864875934958236
52,0.000974612331901303
53,0.001077417116058386
54,0.0009495540870313878
55,0.000983213158337384
56,0.0009717185601241726
57,0.0009327068959234868
58,0.001101561623822322
59,0.001120531567293443
60,0.0010353425467030208
61,0.0010255094734997066
62,0.0010274685605946023
63,0.0010441704806168157
64,0.001007838927383679
65,0.0010591920439526957
66,0.001001458259520114
67,0.0010953633371577555
68,0.0009158968193409521
69,0.001033399212038105
70,0.0011192784471240813
71,0.0009315472776413104
72,0.0009939805443385157
73,0.0011552577100932494
74,0.0009944189610835207
75,0.0011213035410598722
76,0.0009752090509266532
77,0.0010607908198440158
78,0.0010591315135315522
79,0.0009766560255136283
80,0.0009849550572725836
81,0.0008993430746286214
82,0.0009577861030329452
83,0.0010528498290336898
84,0.0009231285684052778
85,0.0009250844259374447
86,0.0008814888265296084
87,0.0009664897660989185
88,0.001214402019365307
89,0.0010449336502238657
90,0.0009183357225542744
91,0.0011724219732158344
92,0.0008828128979635141
93,0.0010692097657528502
94,0.0010597196284697782
95,0.0008213039965012147
96,0.001027469079956254
97,0.0009151611744784556
98,0.0009168685628507759
99,0.000959572275455643
100,0.0009513476087168341
101,0.0011109951389833264
102,0.0009248718436358279
103,0.001051809952686739
104,0.001000963848352669
105,0.000999079218644822
106,0.0009850702930049166
107,0.0010857538384207695
108,0.0010023129210796503
109,0.0009326698110852932
110,0.0011853700509293773
111,0.0010860566433639792
112,0.001119972425169165
113,0.0009749978703646575
114,0.0010266196247329827
115,0.0008751888561672545
116,0.0010193765057059673
117,0.0010690275471920351
118,0.0009993425636322763
119,0.0008988196993098972
120,0.001044647243328251
121,0.0009256335327519128
122,0.0009410280110656321
123,0.0010259447828749556
124,0.0009250226832112555
125,0.001129931593012847
126,0.0010238339082870355
127,0.0009079276117944029
128,0.0010018953460310957
129,0.0010611332351821885
130,0.001024741792466374
131,0.0009574877874859041
132,0.0009235308271137337
133,0.0010746680446184459
134,0.0010531512712751328
135,0.0008572925128297873
136,0.0009493357468586617
137,0.0009348216711429051
138,0.0009675798022193035
139,0.0009661989201539998
140,0.0008906922795415338
141,0.000899408447812006
142,0.0010851625955901436
143,0.0009684847150824506
144,0.0009163187427341283
145,0.001017291226173372
146,0.0010348684078107142
147,0.0009262769807948791
148,0.0010016568381015986
149,0.0010592237957939988
150,0.0009166207824101019
151,0.0010951636513004466
152,0.0011203318053800225
153,0.0008901035393137837
154,0.0010241106616015
155,0.0009414284476395559
156,0.00105985119074818
157,0.0009852601288389555
158,0.0009074656824150477
159,0.0011031887639530783
160,0.000984727845901503
161,0.0010352511109156276
162,0.0011039086668243798
163,0.0010441494666827821
164,0.0009668819062160921
165,0.0009401183916198878
166,0.001025887306928136
167,0.0009675974133991332
168,0.0010683919667205486
169,0.0010435071457287528
170,0.0010255767718880984
171,0.0008384547606074099
172,0.0008478881651521226
173,0.001077677775302758
174,0.001002727412722333
175,0.0010432696948735952
176,0.0011200083572765914
177,0.0009946103008327376
178,0.0010249479021837617
179,0.001085996208218735
180,0.0011125375650949349
181,0.0009079176624936503
182,0.0010097428138825875
183,0.0010430171454798125
184,0.0009937603755626554
185,0.0008994057498885669
186,0.00107859753574001
187,0.0010955899214320061
188,0.0010613988527931738
189,0.0010441467864699475
190,0.0009568116930348263
191,0.0009833766401866925
192,0.000949152685050392
193,0.0010601759235167815
194,0.0008563043413209843
195,0.0008653726310828174
196,0.0009755418833339166
197,0.0009831197579185668
198,0.0010180666198621397
199,0.001033845392591141
200,0.0010606739364599747
201,0.0009753314920791939
202,0.0009332412962070912
203,0.0009759974394662472
204,0.0010731584852469017
205,0.0009424229330725301
206,0.0009850046949727298
207,0.0010251714720603202
208,0.0009941849747106925
209,0.0009317210191864486
210,0.0009588333708828568
211,0.0010438654446218263
212,0.0010597173732033167
213,0.0010108672578957797
214,0.0010602939765612697
215,0.001078620453747053
216,0.0011714315929921538
217,0.0009441391975939094
218,0.0010174983662741396
219,0.0009672050199284739
220,0.0009589770749631223
221,0.001008887851057252
222,0.0008896207994797251
223,0.0010245496135825503
224,0.0008639351515817466
225,0.0011024041686905728
226,0.0009663965995281253
227,0.0011112801435706559
228,0.000992169016566845
229,0.0009909304613397575
230,0.0008753140113694677
231,0.0009598307260018108
232,0.0009992942525647505
233,0.0009688705604764033
234,0.0008317295880436268
235,0.0011371882001581107
236,0.0008906006848689507
237,0.0010525659695323221
238,0.001136202083107967
239,0.000939272565549624
240,0.0010437269604716192
241,0.0008308561814187592
242,0.0011800911939901862
243,0.0009852573585210128
244,0.0010263235888600907
245,0.001053595894799986
246,0.0009434288823965222
247,0.0010508135579267602
248,0.0010169079834878713
249,0.0009837153523225121
250,0.0009338755744782983
251,0.0008664347509839639
252,0.0009009661672144949
253,0.001044178416511458
254,0.0009588685673902529
255,0.0009996830410659182
256,0.0011212267396151607
257,0.0010861534976938662
258,0.0009602036323535287
259,0.001094394407447749
260,0.0009171303115773589
261,0.0008674111822293909
262,0.0008932282787529671
263,0.0009406229705777637
264,0.0010797312814304883
265,0.0009161527725701233
266,0.0009587962644413376
267,0.0010181352176375585
268,0.0011112987942985871
269,0.001053935497187679
270,0.000949970317310186
271,0.0011038737291149691
272,0.0010163101317258404
273,0.0008904217683783553
274,0.0011106349990375123
275,0.001136708209852653
276,0.0008315297428132008
277,0.0009592616779076023
278,0.0011042244305714405
279,0.0010750832128017262
280,0.0009861753669687201
281,0.0009250891787445242
282,0.0009519714767394218
283,0.0010425108132847867
284,0.0010189707806815636
285,0.0009921531059125075
286,0.0010692450510803554
287,0.001068544058514141
288,0.0009424584920475314
289,0.0009859295315617761
290,0.000917076016255694
291,0.0010858501059264217
292,0.0010452164781369067
293,0.0009157436580299811
294,0.0010272415487686745
295,0.0009343556975480764
296,0.0008066646941844312
297,0.0009497701805526151
298,0.0010109244944725394
299,0.0009074377556092771
300,0.0008037813730525005
301,0.0010003378769487775
302,0.0011030404531331343
303,0.001018580550239159
304,0.0010597876387783889
305,0.0011041486179225353
306,0.000914969449677266
307,0.0009419561600784799
308,0.0009316668832492292
309,0.0009587001077840278
310,0.0009850167491980651
311,0.0009604939849020735
312,0.0008815625624641868
313,0.0009870841987976021
314,0.0011475383031166724
315,0.0010436191741693438
316,0.0010344266986083727
317,0.0010870945859822348
318,0.0008315817915799874
319,0.0010524485360125764
320,0.0010446595011440493
321,0.001001960749710889
322,0.0010337825575070926
323,0.000931833311449082
324,0.0011286082029914719
325,0.0009669881731557862
326,0.0011613585385135913
327,0.001144800954411578
328,0.0010279784794473671
329,0.0010969727137319172
330,0.0010341965391989824
331,0.0010351467239395752
332,0.0008219176308803091
333,0.000984079147288461
334,0.0009663257598199221
